User ID,Delivery Address,Delivery Frequency,Preferred Delivery Day,Latitude,Longitude,City
7733,"08781 Kathryn Camp, Clarence-Rockland, ON",7,"Tuesday, Wednesday, Sunday, Thursday, Monday, Friday, Saturday",45.5887,-75.5127,Clarence-Rockland
7734,"1945 Ana Estate, Guelph, ON",2,"Saturday, Wednesday",43.5448,-80.2482,Guelph
7735,"75742 Webb Manors, Welland, ON",4,"Saturday, Tuesday, Monday, Sunday",42.9918,-79.2359,Welland
7736,"057 James Motorway, Greater Sudbury, ON",3,"Wednesday, Saturday, Tuesday",46.49,-80.99,Greater Sudbury
7737,"5236 Ward Place, Haldimand County, ON",6,"Sunday, Saturday, Wednesday, Friday, Tuesday, Thursday",42.9229,-79.8663,Haldimand County
7738,"314 Amy Rapid, Vaughan, ON",4,"Friday, Sunday, Wednesday, Saturday",43.8361,-79.4982,Vaughan
7739,"07729 Dennis Islands, Norfolk County, ON",5,"Friday, Sunday, Thursday, Saturday, Tuesday",42.8429,-80.8649,Norfolk County
7740,"086 Madeline Mount, Vaughan, ON",5,"Wednesday, Saturday, Tuesday, Thursday, Friday",43.8361,-79.4982,Vaughan
7741,"60579 Smith Trail, Pembroke, ON",5,"Tuesday, Thursday, Sunday, Wednesday, Saturday",45.826,-77.1099,Pembroke
7742,"26007 Crystal Port, Cornwall, ON",1,Sunday,45.0185,-74.7397,Cornwall
7743,"956 Morgan Lake, Sault Ste. Marie, ON",4,"Tuesday, Friday, Sunday, Monday",46.5208,-84.3469,Sault Ste. Marie
7744,"3238 Cindy Fords, Pembroke, ON",4,"Saturday, Wednesday, Thursday, Friday",45.826,-77.1099,Pembroke
7745,"18922 James Roads, Leamington, ON",5,"Thursday, Saturday, Sunday, Wednesday, Friday",42.0501,-82.606,Leamington
7746,"588 Nichole Knoll, Kitchener, ON",4,"Wednesday, Tuesday, Saturday, Friday",43.4504,-80.4825,Kitchener
7747,"0867 Christopher Point, Brantford, ON",3,"Friday, Thursday, Tuesday",43.1394,-80.2644,Brantford
7748,"8795 Karina Run, Pickering, ON",5,"Sunday, Wednesday, Tuesday, Saturday, Friday",43.8358,-79.3483,Pickering
7749,"18083 Jason Viaduct, Pickering, ON",4,"Thursday, Sunday, Monday, Wednesday",43.8358,-79.3483,Pickering
7750,"91038 Rose Crest, Greater Sudbury, ON",5,"Monday, Wednesday, Tuesday, Friday, Thursday",46.49,-80.99,Greater Sudbury
7751,"2613 Christy Point, Richmond Hill, ON",3,"Sunday, Tuesday, Thursday",43.8828,-79.4407,Richmond Hill
7752,"7583 Tapia Place, Orillia, ON",7,"Thursday, Wednesday, Tuesday, Saturday, Friday, Monday, Sunday",44.6087,-79.42,Orillia
7753,"4591 Lori Falls, Brockville, ON",4,"Monday, Thursday, Wednesday, Saturday",44.5895,-75.6844,Brockville
7754,"2432 Summer Pine, London, ON",5,"Wednesday, Thursday, Saturday, Friday, Sunday",42.9849,-81.2453,London
7755,"5189 Wilson Mill, Cornwall, ON",2,"Friday, Sunday",45.0185,-74.7397,Cornwall
7756,"27646 Jacobson Flat, Pickering, ON",4,"Saturday, Monday, Tuesday, Wednesday",43.8358,-79.3483,Pickering
7757,"22841 Courtney Village, Woodstock, ON",3,"Saturday, Tuesday, Friday",43.1312,-80.7565,Woodstock
7758,"862 Chung Stream, Norfolk County, ON",3,"Wednesday, Saturday, Thursday",42.8429,-80.8649,Norfolk County
7759,"61925 Rivera Pine, North Bay, ON",4,"Thursday, Wednesday, Monday, Tuesday",46.3098,-79.46,North Bay
7760,"6745 Miller Plain, Prince Edward County, ON",4,"Monday, Wednesday, Friday, Sunday",43.9991,-77.124,Prince Edward County
7761,"2330 Wallace Stream, Windsor, ON",4,"Sunday, Saturday, Thursday, Tuesday",42.3149,-83.0364,Windsor
7762,"1499 Kerry Village, Woodstock, ON",5,"Monday, Thursday, Saturday, Sunday, Friday",43.1312,-80.7565,Woodstock
7763,"3666 Elizabeth Courts, Chatham, ON",4,"Thursday, Friday, Saturday, Sunday",42.4254,-82.1892,Chatham
7764,"1429 Jason Wall, Cambridge, ON",3,"Friday, Sunday, Tuesday",43.3601,-80.3127,Cambridge
7765,"6286 Christina Hills, Ottawa, ON",3,"Thursday, Wednesday, Saturday",45.4215,-75.6993,Ottawa
7766,"908 Jessica Crest, Cornwall, ON",4,"Tuesday, Thursday, Wednesday, Saturday",45.0185,-74.7397,Cornwall
7767,"229 Tina Green, Hamilton, ON",6,"Thursday, Saturday, Sunday, Tuesday, Monday, Wednesday",43.2557,-79.8711,Hamilton
7768,"12910 Paula Avenue, Vaughan, ON",5,"Monday, Friday, Wednesday, Sunday, Thursday",43.8361,-79.4982,Vaughan
7769,"6716 Bell Hill, Waterloo, ON",5,"Wednesday, Sunday, Friday, Tuesday, Thursday",43.4643,-80.5204,Waterloo
7770,"0362 Courtney Port, Brantford, ON",3,"Sunday, Thursday, Wednesday",43.1394,-80.2644,Brantford
7771,"7314 Brown Branch, Thunder Bay, ON",2,"Sunday, Thursday",48.382,-89.2466,Thunder Bay
7772,"128 April Estate, Burlington, ON",3,"Saturday, Sunday, Thursday",43.3255,-79.799,Burlington
7773,"6953 William Port, Kitchener, ON",4,"Wednesday, Sunday, Tuesday, Monday",43.4504,-80.4825,Kitchener
7774,"64277 Amanda Mews, Elliot Lake, ON",1,Friday,46.3848,-82.6493,Elliot Lake
7775,"24661 Larry Passage, Brockville, ON",4,"Sunday, Friday, Monday, Saturday",44.5895,-75.6844,Brockville
7776,"082 Richard Fork, Brockville, ON",2,"Thursday, Wednesday",44.5895,-75.6844,Brockville
7777,"0729 Mary Viaduct, Thunder Bay, ON",3,"Thursday, Friday, Monday",48.382,-89.2466,Thunder Bay
7778,"117 Jenkins Forge, Stratford, ON",5,"Saturday, Sunday, Monday, Wednesday, Friday",43.3712,-80.9818,Stratford
7779,"1383 Regina Parkway, Richmond Hill, ON",3,"Saturday, Wednesday, Thursday",43.8828,-79.4407,Richmond Hill
7780,"906 Kevin Camp, Barrie, ON",2,"Wednesday, Sunday",44.3894,-79.6903,Barrie
7781,"588 Cardenas Springs, Orillia, ON",2,"Thursday, Sunday",44.6087,-79.42,Orillia
7782,"3801 Douglas Prairie, Sarnia, ON",3,"Thursday, Tuesday, Saturday",42.9745,-82.4066,Sarnia
7783,"8756 Robert Turnpike, Barrie, ON",5,"Saturday, Friday, Monday, Wednesday, Tuesday",44.3894,-79.6903,Barrie
7784,"504 Susan Cape, Burlington, ON",4,"Wednesday, Tuesday, Sunday, Thursday",43.3255,-79.799,Burlington
7785,"9019 Blackwell Branch, Belleville, ON",7,"Thursday, Tuesday, Monday, Sunday, Wednesday, Friday, Saturday",44.1636,-77.3835,Belleville
7786,"6929 Matthew Mills, Toronto, ON",1,Monday,43.6532,-79.3832,Toronto
7787,"64939 Hogan Drive, Pickering, ON",1,Friday,43.8358,-79.3483,Pickering
7788,"521 Brittany Roads, St. Thomas, ON",4,"Sunday, Tuesday, Wednesday, Thursday",42.777,-81.1826,St. Thomas
7789,"878 Villanueva Mountain, Kingston, ON",3,"Wednesday, Thursday, Sunday",44.2312,-76.486,Kingston
7790,"497 Ashlee Tunnel, Barrie, ON",3,"Thursday, Friday, Tuesday",44.3894,-79.6903,Barrie
7791,"4679 Nicole Underpass, Prince Edward County, ON",5,"Wednesday, Friday, Saturday, Tuesday, Thursday",43.9991,-77.124,Prince Edward County
7792,"3267 Reeves Keys, Waterloo, ON",4,"Saturday, Monday, Tuesday, Wednesday",43.4643,-80.5204,Waterloo
7793,"58461 Rhonda Trace, Cambridge, ON",5,"Monday, Thursday, Tuesday, Saturday, Friday",43.3601,-80.3127,Cambridge
7794,"86169 Jacob View, North Bay, ON",6,"Friday, Thursday, Saturday, Wednesday, Sunday, Tuesday",46.3098,-79.46,North Bay
7795,"821 Hill Shores, Orillia, ON",6,"Thursday, Saturday, Monday, Wednesday, Friday, Sunday",44.6087,-79.42,Orillia
7796,"523 Tracy Drive, St. Thomas, ON",5,"Thursday, Sunday, Friday, Monday, Saturday",42.777,-81.1826,St. Thomas
7797,"16655 Anne Ways, Haldimand County, ON",2,"Thursday, Friday",42.9229,-79.8663,Haldimand County
7798,"63062 Oconnor Port, Stratford, ON",3,"Thursday, Wednesday, Friday",43.3712,-80.9818,Stratford
7799,"85673 Cross Curve, Welland, ON",1,Tuesday,42.9918,-79.2359,Welland
7800,"6253 Ashley Meadow, Cambridge, ON",5,"Wednesday, Friday, Sunday, Tuesday, Monday",43.3601,-80.3127,Cambridge
7801,"24067 Oconnor Pass, Welland, ON",5,"Thursday, Tuesday, Sunday, Saturday, Monday",42.9918,-79.2359,Welland
7802,"9477 Allen Course, Belleville, ON",3,"Thursday, Sunday, Monday",44.1636,-77.3835,Belleville
7803,"513 Dean Circles, Kitchener, ON",4,"Tuesday, Wednesday, Friday, Sunday",43.4504,-80.4825,Kitchener
7804,"1216 Colleen Station, Prince Edward County, ON",3,"Sunday, Saturday, Tuesday",43.9991,-77.124,Prince Edward County
7805,"14653 Gonzales Parkway, Welland, ON",5,"Sunday, Tuesday, Friday, Thursday, Monday",42.9918,-79.2359,Welland
7806,"49142 Martin Cliffs, Peterborough, ON",4,"Tuesday, Monday, Saturday, Wednesday",44.3091,-78.3197,Peterborough
7807,"40614 Hernandez Row, Leamington, ON",4,"Tuesday, Friday, Saturday, Wednesday",42.0501,-82.606,Leamington
7808,"792 Eric Flat, Kenora, ON",6,"Sunday, Tuesday, Monday, Thursday, Friday, Wednesday",49.7661,-94.4894,Kenora
7809,"754 Chase Locks, Leamington, ON",5,"Thursday, Tuesday, Friday, Wednesday, Saturday",42.0501,-82.606,Leamington
7810,"801 Holloway Mission, Haldimand County, ON",5,"Wednesday, Sunday, Monday, Tuesday, Thursday",42.9229,-79.8663,Haldimand County
7811,"07407 Antonio Fords, Pembroke, ON",1,Sunday,45.826,-77.1099,Pembroke
7812,"94670 Campos Camp, Kingston, ON",3,"Friday, Thursday, Sunday",44.2312,-76.486,Kingston
7813,"92673 Myers Shoal, Waterloo, ON",5,"Friday, Thursday, Monday, Saturday, Wednesday",43.4643,-80.5204,Waterloo
7814,"595 Smith Lock, Elliot Lake, ON",6,"Wednesday, Tuesday, Saturday, Monday, Sunday, Friday",46.3848,-82.6493,Elliot Lake
7815,"3571 Marshall Ramp, Burlington, ON",4,"Monday, Wednesday, Saturday, Sunday",43.3255,-79.799,Burlington
7816,"456 Hernandez Keys, Dryden, ON",4,"Saturday, Tuesday, Thursday, Monday",49.7839,-92.8363,Dryden
7817,"36762 Shane Fork, Pickering, ON",4,"Tuesday, Thursday, Wednesday, Monday",43.8358,-79.3483,Pickering
7818,"734 Webb Camp, Pickering, ON",1,Wednesday,43.8358,-79.3483,Pickering
7819,"301 Gilbert Branch, Woodstock, ON",3,"Tuesday, Friday, Sunday",43.1312,-80.7565,Woodstock
7820,"168 Anna Extension, Richmond Hill, ON",4,"Tuesday, Wednesday, Friday, Sunday",43.8828,-79.4407,Richmond Hill
7821,"7292 Long Rapid, Cornwall, ON",3,"Tuesday, Wednesday, Monday",45.0185,-74.7397,Cornwall
7822,"952 Melissa Extension, Stratford, ON",3,"Friday, Tuesday, Sunday",43.3712,-80.9818,Stratford
7823,"9778 Denise Falls, Oshawa, ON",2,"Sunday, Friday",43.8975,-78.8635,Oshawa
7824,"25928 Jones Meadows, Brockville, ON",2,"Sunday, Wednesday",44.5895,-75.6844,Brockville
7825,"4389 Brooks Parks, Markham, ON",4,"Wednesday, Tuesday, Thursday, Monday",43.8561,-79.337,Markham
7826,"287 Lyons Wall, Waterloo, ON",3,"Monday, Sunday, Friday",43.4643,-80.5204,Waterloo
7827,"00799 Washington Camp, Brant, ON",2,"Tuesday, Monday",43.142,-80.2681,Brant
7828,"352 Hart Views, Cornwall, ON",5,"Saturday, Wednesday, Monday, Friday, Thursday",45.0185,-74.7397,Cornwall
7829,"690 Morris Flats, St. Thomas, ON",6,"Wednesday, Friday, Tuesday, Monday, Saturday, Sunday",42.777,-81.1826,St. Thomas
7830,"91466 David Centers, Burlington, ON",5,"Friday, Tuesday, Thursday, Saturday, Wednesday",43.3255,-79.799,Burlington
7831,"6884 Jenkins Mountains, Brockville, ON",3,"Friday, Sunday, Saturday",44.5895,-75.6844,Brockville
7832,"2933 Dixon Island, Markham, ON",5,"Thursday, Saturday, Friday, Wednesday, Tuesday",43.8561,-79.337,Markham
7833,"26545 Felicia Street, Pembroke, ON",2,"Tuesday, Thursday",45.826,-77.1099,Pembroke
7834,"831 Warren Course, Chatham, ON",3,"Tuesday, Friday, Sunday",42.4254,-82.1892,Chatham
7835,"1021 Joshua Isle, Burlington, ON",3,"Wednesday, Saturday, Tuesday",43.3255,-79.799,Burlington
7836,"3954 Samantha Tunnel, Woodstock, ON",4,"Monday, Friday, Tuesday, Saturday",43.1312,-80.7565,Woodstock
7837,"297 Amy Brook, Thorold, ON",4,"Monday, Sunday, Saturday, Tuesday",43.1167,-79.2,Thorold
7838,"83977 Kim Cliff, Brantford, ON",3,"Thursday, Monday, Saturday",43.1394,-80.2644,Brantford
7839,"598 Duran Passage, Clarence-Rockland, ON",7,"Sunday, Tuesday, Saturday, Thursday, Wednesday, Friday, Monday",45.5887,-75.5127,Clarence-Rockland
7840,"14091 Eric Spurs, Leamington, ON",3,"Monday, Wednesday, Sunday",42.0501,-82.606,Leamington
7841,"7636 Kennedy Path, Ottawa, ON",5,"Thursday, Friday, Sunday, Tuesday, Monday",45.4215,-75.6993,Ottawa
7842,"475 Turner Harbors, Port Colborne, ON",6,"Monday, Thursday, Tuesday, Saturday, Sunday, Wednesday",42.883,-79.232,Port Colborne
7843,"9798 Logan Locks, Chatham, ON",7,"Sunday, Wednesday, Tuesday, Friday, Monday, Saturday, Thursday",42.4254,-82.1892,Chatham
7844,"859 Ian Prairie, Thunder Bay, ON",3,"Monday, Saturday, Thursday",48.382,-89.2466,Thunder Bay
7845,"613 Martin Harbor, Vaughan, ON",4,"Sunday, Monday, Wednesday, Friday",43.8361,-79.4982,Vaughan
7846,"75711 Bishop Ford, Waterloo, ON",3,"Saturday, Friday, Wednesday",43.4643,-80.5204,Waterloo
7847,"97151 Morales Summit, Cornwall, ON",4,"Sunday, Wednesday, Tuesday, Monday",45.0185,-74.7397,Cornwall
7848,"9964 Hodge Shores, Brockville, ON",4,"Sunday, Wednesday, Friday, Thursday",44.5895,-75.6844,Brockville
7849,"0780 Leslie Field, Dryden, ON",5,"Monday, Friday, Thursday, Saturday, Tuesday",49.7839,-92.8363,Dryden
7850,"45568 Walton Flat, Norfolk County, ON",6,"Thursday, Tuesday, Friday, Saturday, Wednesday, Monday",42.8429,-80.8649,Norfolk County
7851,"88458 Walker Spring, Brockville, ON",5,"Tuesday, Saturday, Monday, Wednesday, Thursday",44.5895,-75.6844,Brockville
7852,"54316 Brown Curve, Barrie, ON",6,"Friday, Saturday, Sunday, Tuesday, Thursday, Monday",44.3894,-79.6903,Barrie
7853,"087 Donna Walk, Stratford, ON",7,"Tuesday, Wednesday, Saturday, Monday, Thursday, Sunday, Friday",43.3712,-80.9818,Stratford
7854,"459 Stewart Common, Vaughan, ON",4,"Wednesday, Saturday, Tuesday, Monday",43.8361,-79.4982,Vaughan
7855,"39321 Wyatt Landing, Timmins, ON",5,"Saturday, Friday, Thursday, Wednesday, Monday",48.4758,-81.3305,Timmins
7856,"37622 Stephanie Rapids, Leamington, ON",2,"Wednesday, Tuesday",42.0501,-82.606,Leamington
7857,"4839 Timothy Mall, Timmins, ON",5,"Monday, Sunday, Wednesday, Thursday, Friday",48.4758,-81.3305,Timmins
7858,"393 Woods Drives, Haldimand County, ON",4,"Sunday, Tuesday, Thursday, Friday",42.9229,-79.8663,Haldimand County
7859,"4270 Stephanie Shores, Toronto, ON",3,"Wednesday, Sunday, Saturday",43.6532,-79.3832,Toronto
7860,"6218 Margaret Fall, Orillia, ON",4,"Sunday, Friday, Monday, Tuesday",44.6087,-79.42,Orillia
7861,"307 Barker Coves, Kawartha Lakes, ON",3,"Monday, Thursday, Tuesday",44.4254,-78.7877,Kawartha Lakes
7862,"2515 Valerie Path, Markham, ON",7,"Sunday, Monday, Tuesday, Saturday, Thursday, Friday, Wednesday",43.8561,-79.337,Markham
7863,"5325 Gomez Row, Owen Sound, ON",6,"Thursday, Wednesday, Sunday, Monday, Tuesday, Saturday",44.5668,-80.9405,Owen Sound
7864,"65260 Boyd Corner, Quinte West, ON",4,"Tuesday, Wednesday, Sunday, Friday",44.1802,-77.3711,Quinte West
7865,"41506 Reyes Rue, Oshawa, ON",2,"Monday, Sunday",43.8975,-78.8635,Oshawa
7866,"15504 Michael Lake, Welland, ON",7,"Saturday, Wednesday, Friday, Sunday, Monday, Thursday, Tuesday",42.9918,-79.2359,Welland
7867,"7868 Connie Alley, Barrie, ON",5,"Tuesday, Monday, Saturday, Wednesday, Friday",44.3894,-79.6903,Barrie
7868,"1059 Rose Loaf, Windsor, ON",6,"Saturday, Sunday, Monday, Tuesday, Thursday, Friday",42.3149,-83.0364,Windsor
7869,"08431 Patel Parkways, Richmond Hill, ON",2,"Saturday, Tuesday",43.8828,-79.4407,Richmond Hill
7870,"3544 Olivia Street, Thunder Bay, ON",5,"Tuesday, Friday, Thursday, Saturday, Wednesday",48.382,-89.2466,Thunder Bay
7871,"217 Davis Cliffs, Norfolk County, ON",5,"Monday, Wednesday, Thursday, Friday, Sunday",42.8429,-80.8649,Norfolk County
7872,"62345 Caitlin Lane, Markham, ON",3,"Tuesday, Friday, Wednesday",43.8561,-79.337,Markham
7873,"763 Janet Plains, Toronto, ON",4,"Thursday, Sunday, Wednesday, Tuesday",43.6532,-79.3832,Toronto
7874,"873 Brown Prairie, Burlington, ON",2,"Monday, Saturday",43.3255,-79.799,Burlington
7875,"60112 Daniel Parkways, North Bay, ON",6,"Friday, Sunday, Monday, Saturday, Tuesday, Thursday",46.3098,-79.46,North Bay
7876,"61052 Isaac Turnpike, Kitchener, ON",5,"Monday, Friday, Tuesday, Wednesday, Sunday",43.4504,-80.4825,Kitchener
7877,"00024 Wood Station, Elliot Lake, ON",3,"Tuesday, Saturday, Wednesday",46.3848,-82.6493,Elliot Lake
7878,"91403 Megan Unions, Chatham, ON",3,"Tuesday, Friday, Monday",42.4254,-82.1892,Chatham
7879,"528 Miller Cape, Windsor, ON",3,"Wednesday, Tuesday, Friday",42.3149,-83.0364,Windsor
7880,"239 Joseph Drive, Chatham, ON",3,"Sunday, Saturday, Wednesday",42.4254,-82.1892,Chatham
7881,"8090 Benjamin Mills, Windsor, ON",4,"Tuesday, Wednesday, Monday, Saturday",42.3149,-83.0364,Windsor
7882,"45330 Fields Highway, Kawartha Lakes, ON",5,"Saturday, Tuesday, Sunday, Wednesday, Friday",44.4254,-78.7877,Kawartha Lakes
7883,"642 Crystal Keys, Belleville, ON",3,"Wednesday, Friday, Sunday",44.1636,-77.3835,Belleville
7884,"36298 Nguyen Forge, Chatham, ON",2,"Monday, Wednesday",42.4254,-82.1892,Chatham
7885,"773 Michael Mall, Toronto, ON",4,"Monday, Sunday, Tuesday, Wednesday",43.6532,-79.3832,Toronto
7886,"99667 Matthew Ports, Elliot Lake, ON",5,"Tuesday, Thursday, Sunday, Saturday, Wednesday",46.3848,-82.6493,Elliot Lake
7887,"2895 Miguel Well, Hamilton, ON",6,"Saturday, Monday, Wednesday, Tuesday, Friday, Sunday",43.2557,-79.8711,Hamilton
7888,"74394 Brown Flat, Burlington, ON",1,Monday,43.3255,-79.799,Burlington
7889,"92807 Deborah Inlet, St. Thomas, ON",5,"Tuesday, Thursday, Monday, Saturday, Sunday",42.777,-81.1826,St. Thomas
7890,"0168 Harrison Alley, Brant, ON",5,"Thursday, Saturday, Wednesday, Tuesday, Sunday",43.142,-80.2681,Brant
7891,"51907 Blanchard Plaza, Richmond Hill, ON",4,"Thursday, Sunday, Wednesday, Monday",43.8828,-79.4407,Richmond Hill
7892,"37173 Laura Mount, Pembroke, ON",6,"Thursday, Friday, Tuesday, Sunday, Saturday, Monday",45.826,-77.1099,Pembroke
7893,"82269 Isaiah Harbors, Pembroke, ON",4,"Saturday, Monday, Thursday, Friday",45.826,-77.1099,Pembroke
7894,"05871 Tiffany Hills, Brantford, ON",6,"Monday, Thursday, Sunday, Friday, Wednesday, Saturday",43.1394,-80.2644,Brantford
7895,"0322 Christine Inlet, Cornwall, ON",3,"Sunday, Saturday, Monday",45.0185,-74.7397,Cornwall
7896,"97004 Ford Fall, Kawartha Lakes, ON",4,"Friday, Sunday, Tuesday, Saturday",44.4254,-78.7877,Kawartha Lakes
7897,"8610 Adams Course, Welland, ON",2,"Monday, Thursday",42.9918,-79.2359,Welland
7898,"545 Cruz Isle, Brockville, ON",5,"Wednesday, Friday, Saturday, Tuesday, Monday",44.5895,-75.6844,Brockville
7899,"355 Monica Via, Ottawa, ON",1,Sunday,45.4215,-75.6993,Ottawa
7900,"711 Kim Viaduct, Quinte West, ON",7,"Saturday, Monday, Thursday, Sunday, Wednesday, Friday, Tuesday",44.1802,-77.3711,Quinte West
7901,"5927 Frank Lake, Greater Sudbury, ON",7,"Sunday, Saturday, Monday, Wednesday, Thursday, Tuesday, Friday",46.49,-80.99,Greater Sudbury
7902,"63450 Roberts Cape, Niagara Falls, ON",6,"Tuesday, Saturday, Thursday, Friday, Sunday, Monday",43.0896,-79.0849,Niagara Falls
7903,"00469 Taylor Villages, Waterloo, ON",2,"Sunday, Saturday",43.4643,-80.5204,Waterloo
7904,"645 Ariel Gardens, Windsor, ON",5,"Sunday, Friday, Thursday, Saturday, Wednesday",42.3149,-83.0364,Windsor
7905,"140 Laura Passage, Kitchener, ON",3,"Saturday, Wednesday, Thursday",43.4504,-80.4825,Kitchener
7906,"761 Teresa Wall, Port Colborne, ON",5,"Sunday, Tuesday, Thursday, Wednesday, Saturday",42.883,-79.232,Port Colborne
7907,"513 Jasmine Wall, Norfolk County, ON",5,"Saturday, Thursday, Wednesday, Sunday, Friday",42.8429,-80.8649,Norfolk County
7908,"64480 Shawn Pines, Brampton, ON",1,Sunday,43.7315,-79.7624,Brampton
7909,"4573 Susan Forks, Mississauga, ON",5,"Wednesday, Friday, Monday, Thursday, Saturday",43.589,-79.6441,Mississauga
7910,"9327 Cheyenne Greens, Windsor, ON",6,"Thursday, Monday, Wednesday, Tuesday, Saturday, Sunday",42.3149,-83.0364,Windsor
7911,"40370 Brian Locks, Kingston, ON",1,Monday,44.2312,-76.486,Kingston
7912,"785 Cassandra Square, Kitchener, ON",2,"Saturday, Tuesday",43.4504,-80.4825,Kitchener
7913,"56881 Jason Coves, London, ON",2,"Monday, Sunday",42.9849,-81.2453,London
7914,"0068 Miranda Freeway, Belleville, ON",3,"Sunday, Saturday, Friday",44.1636,-77.3835,Belleville
7915,"40942 Jeffery Dam, Richmond Hill, ON",2,"Sunday, Monday",43.8828,-79.4407,Richmond Hill
7916,"12975 Natalie Extension, Prince Edward County, ON",4,"Thursday, Wednesday, Tuesday, Saturday",43.9991,-77.124,Prince Edward County
7917,"1437 Keith Well, Greater Sudbury, ON",5,"Sunday, Saturday, Wednesday, Monday, Thursday",46.49,-80.99,Greater Sudbury
7918,"61687 Murphy Rest, St. Thomas, ON",5,"Tuesday, Wednesday, Monday, Thursday, Friday",42.777,-81.1826,St. Thomas
7919,"4425 Matthew Hill, Belleville, ON",4,"Sunday, Thursday, Saturday, Tuesday",44.1636,-77.3835,Belleville
7920,"90908 Lynch Key, Clarence-Rockland, ON",4,"Tuesday, Monday, Sunday, Saturday",45.5887,-75.5127,Clarence-Rockland
7921,"01719 Goodwin Valleys, Chatham, ON",4,"Friday, Sunday, Saturday, Tuesday",42.4254,-82.1892,Chatham
7922,"13539 Wang Walks, Quinte West, ON",6,"Monday, Sunday, Friday, Saturday, Thursday, Tuesday",44.1802,-77.3711,Quinte West
7923,"77615 Brittany Light, Barrie, ON",5,"Sunday, Friday, Tuesday, Monday, Saturday",44.3894,-79.6903,Barrie
7924,"30006 Susan Lakes, Toronto, ON",4,"Thursday, Saturday, Wednesday, Friday",43.6532,-79.3832,Toronto
7925,"0779 Randall Flats, Oshawa, ON",4,"Tuesday, Wednesday, Sunday, Thursday",43.8975,-78.8635,Oshawa
7926,"7307 Allen Union, Ottawa, ON",6,"Saturday, Thursday, Tuesday, Friday, Monday, Sunday",45.4215,-75.6993,Ottawa
7927,"243 Gonzales Motorway, Brant, ON",2,"Friday, Tuesday",43.142,-80.2681,Brant
7928,"448 Mendez Dale, Kitchener, ON",4,"Wednesday, Tuesday, Thursday, Sunday",43.4504,-80.4825,Kitchener
7929,"903 Armstrong Motorway, Greater Sudbury, ON",3,"Sunday, Tuesday, Monday",46.49,-80.99,Greater Sudbury
7930,"40884 Colleen Ways, Leamington, ON",5,"Saturday, Thursday, Tuesday, Monday, Wednesday",42.0501,-82.606,Leamington
